claim_id,perspective_id,text,stance
340,2530,Negotiations to ensure lasting peace,support
340,23235,lasting peace can be achieved through negotiation,support
340,23236,negotiation can bring lasting peace,support
340,2535,NATO has failed to solve Afghanistan’s economic problems,undermine
340,23244,nato did not do well to solve afghanistan's economic problems,undermine
340,23245,afghanistan economic issues are not solved by Nato,undermine
340,2533,Afghanistan is still a dangerous place,undermine
340,23237,Afghanistan is very dangerous,undermine
340,23238,afghanistan is currently a dangerous place,undermine
340,2531,Democracy has been brought to Afghanistan,support
340,2529,NATO has brought peace and security,support
340,23231,"NATO has achieved peace in the region, allowing it to stabilize.",support
340,23232,Peace and security has occurred thanks to NATO.,support
211,1562,Factionalism is too strong,undermine
211,1561,Islamic parties have led governments before,support
289,2143,A UN standing army is unnecessary,undermine
289,22899,We don't need a United Nation standing army. ,undermine
289,22900,It is not necessary to have a UN standing army.,undermine
289,22901,it is unncessary to creat a UN standing army,undermine
289,22902,creating a standing UN amry is not needed,undermine
289,2140,A UN standing army is simply impossible to form.,undermine
289,22895,It is nearly impossible to grow such a standing army.,undermine
289,22896,It is very hard to form a UN standing army .,undermine
289,22897,a standing UN army is not possible to form,undermine
289,22898,it is impossible to create a standing UN army,undermine
289,2136,A UN Standing Army would solve the problem of American military hegemony.,support
289,2137,A UN standing army would be ideally suited to respond to contemporary crises.,support
289,22890,The UN Army will serve a variety of new roles. ,support
289,2139,A UN standing army would not be cost-effective.,undermine
289,2138,A UN standing army would be more effective in operations themselves.,support
289,22891,A UN joint army can be effective globally.,support
289,22892,A united UN army can respond to any issues worldwide.,support
289,2141,There are better alternatives to solving the problems of contemporary warfare.,undermine
675,5612,working mothers are earning enough money to support their children,undermine
675,5610,housewives give children the attention they need,support
675,25897,Housewives have more time and energy to spend on their children.,support
675,25898,Children of housewives spend more time with a loving parent and benefit from that attention.,support
518,3835,The Arctic should be saved for future generations,support
518,24227,We should save the Arctic for future generations.,support
518,24228,The Arctic should be preserved for future generations. ,support
518,24229,It is important that we preserve the Arctic.,support
518,24230,Our children and their children deserve the Arctic to be saved.,support
353,2633,Rehabilitation Does Not Serve The Needs of Society,undermine
353,23298,The needs of society are not served by rehabilitation,undermine
353,23299,Society's needs are not met with a focus on rehabilitation,undermine
353,2635,How Would One Know a System of Rehabilitation Is Really Working,undermine
353,2634,Rehabilitation Doesn’t Actually Work ,undermine
353,23300,Rehabilitation of criminals doesn't produce results,undermine
353,23301,Other methods of justice work far better than rehabilitation,undermine
353,2631,Rehabilitation Is A Better General Justifying Aim for Punishment,support
353,2636,Rehabilitation Constitutes an Unjustifiable Further Expense,undermine
353,23302,Rehabilitation is expensive and doesn't justify its costs,undermine
353,23303,Rehabilitation wastes money in an unjust manner,undermine
